N,TFLOPS
420,13.280028405107304
421,9.672635290721411
422,13.44294640569449
423,9.539626720206005
424,17.100736109309562
425,10.07083633834594
426,13.699025369001742
427,10.17765250491642
428,13.708052784780909
429,10.431404786600398
430,14.348911509775919
431,10.609613292398146
432,19.823064090948098
433,10.677074604316878
434,14.555079833964289
435,10.868720556093955
436,14.90855645573183
437,10.98503232810288
438,14.839430614250531
439,10.962695489084242
440,19.030277128206233
441,11.228740118862394
442,15.46595372963329
443,11.412356317269117
444,15.676517430045044
445,11.50792028870609
446,15.95706182274512
447,11.630050873784029
448,21.812289980320084
449,10.875580753489155
450,16.355048485823033
451,11.489710928951594
452,16.54206565415383
453,11.515368993047614
454,16.83230860784595
455,11.338073633169184
456,19.833643217729787
457,11.586899652473187
458,17.069358203298034
459,12.112229112646428
460,17.423096413978424
461,12.112646090743947
462,17.34844420312488
463,12.15008384728669
464,23.506558586951428
465,12.200058334295456
466,17.813365567971445
467,12.58185520512198
468,17.83974850620768
469,12.622640557530216
470,18.057522875447848
471,12.665496825520872
472,21.744945679194455
473,12.894088133841828
474,18.68193204969437
475,13.168559443288302
476,18.843407771091265
477,13.394205503861512
478,18.96177868377081
479,13.43395041504277
480,25.278510826786164
481,13.552905721363867
482,19.28702235890124
483,13.957838632268198
484,19.388397538914596
485,14.112178691302327
486,19.60193487198684
487,13.88417490299148
488,23.04104922544834
489,14.02956115665621
490,19.872345727159804
491,14.381972562735521
492,20.129570471383193
493,14.510715057683194
494,20.36299906634967
495,14.680761616504473
496,27.609429406710646
497,14.73094330648717
498,21.159880358268676
499,15.246904979613836
500,21.451476999777622
501,15.403456369619576
502,21.800466159137265
503,15.253969863394218
504,24.426272717258886
505,15.343594673293468
506,21.651388880201534
507,15.907270666729561
508,22.419368401781618
509,16.165578936317836
510,22.609595157763124
511,15.996198449478639
512,29.5856087026146
513,13.294306882449778
514,21.333265495010107
515,13.134809842849904
516,22.102120798665112
517,12.936992807823232
518,22.17116097740431
519,12.550428285340734
520,21.558537564981638
521,12.955183537487981
522,22.29101629924248
523,13.514671910064257
524,22.696868653517914
525,12.972405593289082
526,22.296678351349367
527,12.886715362537707
528,25.80689659441755
529,13.436250410518724
530,23.26159700306211
531,13.804850067916432
532,23.646353022589313
533,13.461606291621012
534,23.344113459860377
535,13.245522423191831
536,22.364508430839184
537,13.648402657359656
538,24.452744009604395
539,14.217926790375714
540,24.418351257129874
541,13.98427468297975
542,24.73324601681782
543,14.04239311247142
544,28.490000174432858
545,14.297069454870385
546,25.029559603529737
547,14.143204379130736
548,25.428878260942557
549,13.817926680202321
550,25.507828165254818
551,13.65272806834093
552,23.561479039840794
553,13.588327038270315
554,25.884095396244376
555,13.872245584006317
556,25.54419082700374
557,14.07222781562457
558,25.79200610783993
559,13.71414711207742
560,29.66486419909327
561,14.690926969346885
562,26.055081841016882
563,14.896904320957942
564,26.527188089131727
565,14.715639328858252
566,26.466946650247085
567,14.531589770993635
568,23.92106095792771
569,15.09345287470248
570,26.89704798830367
571,15.551155024365409
572,27.425153652004052
573,15.087814699719285
574,27.39128216168899
575,15.051583732379038
576,32.17655094108561
577,15.318906647238762
578,22.831211509642205
579,15.715674321490408
580,23.121984602308174
581,15.828620318978281
582,23.266474856606745
583,15.504735505704893
584,26.50576928118497
585,15.752229440347719
586,23.460376134697423
587,16.666701241108935
588,24.131391920006816
589,16.454901909190205
590,23.99928189562624
591,16.15678677811006
592,33.35381753001051
593,16.530453593103516
594,24.490375378773486
595,17.098481162106108
596,24.660933069915174
597,16.98354891396621
598,25.117302330603632
599,18.583702439389842
600,27.74944411149561
601,18.757991558199812
602,26.77011874546124
603,19.03588746444063
604,26.232758852583576
605,19.180166213707665
606,27.140631595923416
607,19.286544709012105
608,29.45748210119511
609,18.904176458052326
610,27.096054354436657
611,19.053640058538043
612,27.12736441550784
613,19.110338360062627
614,27.927782871898778
615,18.88130397557866
616,29.431880781625647
617,19.041571462823754
618,28.663968706351504
619,19.351103580684622
620,28.675044802282805
621,19.43312390784687
622,29.034129102247526
623,19.441304353475804
624,30.833600654848055
625,19.42614554346064
626,29.692541098541504
627,19.95085379903177
628,29.85474292924076
629,20.052887453995503
630,30.266413582153437
631,19.97868045575685
632,31.80125502060227
633,20.062438506628457
634,30.876258810293795
635,20.361236526186605
636,31.28658294546895
637,20.463704971785223
638,31.581282378671208
639,20.504019801856124
640,33.94616212059744
641,17.12449450814399
642,22.680756102665207
643,17.41664768533924
644,22.955147840117785
645,17.57996093468971
646,23.3449574315458
647,17.37880768451975
648,33.673464158642865
649,17.43822618626347
650,32.04138177822652
651,18.280992294972357
652,32.345323258658325
653,18.251811973187163
654,32.25223013546633
655,17.696766462683048
656,35.71832084108463
657,17.881046463532684
658,32.667751952621295
659,18.52609949266723
660,33.23658908606287
661,18.58012300457676
662,33.28689022436663
663,18.274747445287932
664,36.07574546398585
665,18.334141389870915
666,33.57797855173125
667,18.978061434558334
668,33.95694369871554
669,19.27751193392265
670,34.51021317381975
671,19.127350276562957
672,38.555157081624294
673,18.909065044588594
674,26.09578271046456
675,19.33253996374237
676,26.532056363382065
677,19.363395805618296
678,26.626076497961023
679,18.720922139633625
680,37.53667170111903
681,22.806168826220624
682,27.181235418828415
683,23.001926426614496
684,27.54126303351729
685,23.35094968699842
686,27.450007275351023
687,23.103495964113137
688,47.50837202074828
689,23.20741343640875
690,27.450066992578602
691,23.602854949961788
692,27.885624076248384
693,24.398749281094805
694,27.875042081242324
695,23.847539815281944
696,40.06560043351478
697,23.889410136672158
698,27.97945987636829
699,24.6195889050055
700,28.319592785961596
701,24.664366281929233
702,28.307877925240284
703,24.742043430347767
704,51.13395178610997
705,25.20246887672832
706,29.706220615511526
707,25.53488032273912
708,29.94797239408003
709,25.634571643728428
710,29.90596950310237
711,24.87183715147395
712,40.783329646883296
713,25.13754923609407
714,29.527001296253882
715,26.32824726995699
716,30.07367419419727
717,26.310053560927475
718,29.912553835295952
719,26.254703120759025
720,53.731749500183014
721,26.573583543849697
722,30.251293206656758
723,26.79227404060363
724,30.45849039756376
725,26.893922181645305
726,30.34412668866207
727,26.654216777067138
728,42.54606449038467
729,26.64759368645427
730,30.799753854649
731,27.126942986051535
732,30.72041807550933
733,27.342907825228703
734,31.046537231658544
735,27.72634760143776
736,56.85363737566723
737,27.947492363482326
738,31.324422424266672
739,27.918175440283953
740,31.86278246873767
741,28.109282944183022
742,31.75034458217571
743,28.13690599367641
744,44.87240465861251
745,20.605973366731543
746,31.694206117679542
747,20.93058349729144
748,32.29849569814559
749,21.213545566849046
750,32.19769518862348
751,21.06566332610835
752,57.96784170318505
753,21.0622516365019
754,32.470690393932095
755,21.31261568852416
756,33.00360940140677
757,21.81345683149987
758,32.54509899074823
759,21.375661846094356
760,45.34138090476155
761,21.61433449255941
762,32.72296475802726
763,22.087050080722083
764,33.07625009297112
765,22.23486942812862
766,33.12521131768995
767,22.56030637496105
768,60.302454527916986
769,22.59898302581185
770,36.671582453288735
771,22.61336950821627
772,36.83027358710346
773,22.66213912005903
774,36.10456604085877
775,22.494783983683604
776,41.906821755385884
777,22.351120085690265
778,36.64334535304084
779,23.110354950197976
780,37.21213193941108
781,23.09014187991196
782,37.09846556984082
783,23.12537270387403
784,43.95682690872877
785,23.326044718887175
786,37.19268265955405
787,23.57463146893665
788,37.55662440378726
789,23.475788095781333
790,37.71789268135277
791,23.700873646618692
792,43.66512112278654
793,23.802174604241703
794,38.07575933134269
795,23.97788702247236
796,38.38721096644336
797,24.268560287707984
798,38.18509527559441
799,23.76122521935029
800,46.48687010674132
801,24.904747377187952
802,38.590878261155616
803,24.805878564905438
804,38.581229245991786
805,24.855275380791948
806,38.824109494140515
807,24.89523603499541
808,51.00885635946142
809,25.149103288068613
810,39.640115696566745
811,25.519631241950805
812,40.386052452036466
813,25.886604674089487
814,40.3369293112822
815,25.838654864902917
816,58.00241396185616
817,25.942963273179384
818,40.81466064333098
819,26.43789684290784
820,41.72711749933895
821,27.015479469510996
822,41.379883297465724
823,26.167083377944618
824,53.7607032436872
825,26.22813623023403
826,41.848513375610516
827,27.118657980789084
828,42.00428979075259
829,27.434245221227894
830,42.252704824570436
831,27.294294048214716
832,61.91911821882058
833,26.64890261526138
834,42.59878228370544
835,26.96966640617307
836,42.6944403654813
837,26.86587195890011
838,42.939326413505846
839,26.23534963255718
840,55.4069698475013
841,26.168862722730157
842,43.34414694647715
843,27.334021676014697
844,43.49042122297726
845,27.211191847039004
846,43.35224270431086
847,26.621585401498052
848,64.06361532622962
849,26.84460652645018
850,43.29342789666523
851,27.55380410811996
852,43.441733995102126
853,27.595701543338464
854,43.85842387613686
855,27.422904058849387
856,57.15122263008582
857,27.620799795278558
858,44.35324413089845
859,28.249715365010243
860,44.839478240164944
861,28.56825031024829
862,45.27973196601143
863,29.117401688287497
864,67.10161163613769
865,29.211198590646003
866,45.39161972876302
867,29.00350444516373
868,45.76952640093791
869,29.09774637941672
870,45.93431819293999
871,28.81488145283449
872,57.35192832049775
873,28.976848992000523
874,47.025681976664224
875,29.644591607273625
876,47.57577573308533
877,29.848674655983157
878,47.755241285798455
879,29.615049853850362
880,60.16597595576071
881,29.824209282688273
882,48.046785849905945
883,30.55500539726025
884,48.69921847755444
885,31.278607563634967
886,48.948757768827974
887,30.115132704498507
888,59.959724731823414
889,30.450578515612023
890,49.366075699375436
891,31.58385614358652
892,50.10302616716399
893,31.962015520411086
894,50.25729868783066
895,32.159553806567004
896,63.529708749522065
897,31.72687338052527
898,52.2780575596076
899,32.21655512646659
900,52.07558046355576
901,32.08564714439808
902,52.02617947830069
903,31.575867330357774
904,61.92690824486463
905,31.327577176626896
906,51.9044571939176
907,32.7517144052738
908,52.893189709188114
909,32.66428257163389
910,52.79928142926599
911,32.34172452641945
912,64.7811363376584
913,32.59582928682377
914,52.14944286586366
915,33.2611879177946
916,53.024354950709075
917,33.09102770241638
918,53.19627320860404
919,33.0548506664851
920,63.737506253368764
921,33.26449617439565
922,53.08516993662195
923,33.481673920762816
924,53.018502425354576
925,33.87994353174524
926,53.462904118580205
927,34.81971033224838
928,68.25012419159786
929,34.962868003049905
930,53.56443238208344
931,34.439381782191944
932,53.92691322965989
933,34.471774556631615
934,54.59474880713072
935,34.729790825692774
936,68.17884951552374
937,34.861226952451396
938,55.49545061803212
939,34.97408025000481
940,55.61558435611906
941,35.252659891635
942,55.74457573235495
943,35.21299899680374
944,71.38804520246072
945,35.35756460836703
946,55.493210485501976
947,35.46424360976706
948,55.947688517238994
949,35.80767207989497
950,55.746099868701364
951,35.0930313614888
952,69.63535978296086
953,35.25405452609678
954,56.10168278789109
955,36.001227701638
956,56.44204340517096
957,36.09146618220528
958,56.345676058016814
959,36.50613819306936
960,73.38852888251373
961,35.770548978047174
962,56.908536474723995
963,35.80056959335307
964,56.85715653971751
965,35.825195096632015
966,55.86401338288129
967,35.49025099619609
968,71.23505494289408
969,35.47154348384049
970,57.357079050286586
971,36.56489400539139
972,58.56790219822565
973,36.46146933417215
974,58.79425042809261
975,36.6441615409262
976,76.00059821061728
977,36.85216557127621
978,59.40064562145181
979,37.538654886040646
980,60.58087324857231
981,37.580295542991884
982,60.02622250083355
983,37.791673305121726
984,74.2063543455108
985,37.93413891950831
986,60.76176950690958
987,38.31867777135301
988,62.173175120756945
989,38.84464936968995
990,61.56719641831273
991,39.72939389572858
992,79.34015169749655
993,39.895637597799805
994,61.95237680986903
995,39.496024758601045
996,62.408283870888205
997,39.70794497072884
998,62.689960002449794
999,39.35185154196369
1000,74.04673420597882
1001,39.4579520367924
1002,63.51085999517332
1003,40.50429397794232
1004,64.60981118622266
1005,40.99548604839715
1006,63.75928279162813
1007,40.365008689691024
1008,81.82623176897161
1009,40.1860000190185
1010,66.3848402146236
1011,45.828222282289815
1012,67.30253149283105
1013,46.68229028137309
1014,67.66499887054935
1015,44.04861672761026
1016,76.63613905395735
1017,44.598374897578935
1018,68.86278375502611
1019,48.350214758422105
1020,69.95731538900877
1021,48.52588219202485
1022,70.04290700251617
1023,47.28040359132995
1024,86.24879816908658
1025,37.220579056061894
1026,68.68825873100465
1027,37.85247696522085
1028,69.2492750769003
1029,37.88219097512656
1030,69.28271729775457
1031,36.12965988169693
1032,73.47444272411018
1033,36.059175825438786
1034,69.70411848980824
1035,38.091019859321094
1036,70.69834130118797
1037,38.188934804029046
1038,69.76074872247295
1039,36.17673718301044
1040,86.41836790421034
1041,36.441680859373236
1042,69.82017373134704
1043,38.21354806207902
1044,70.39784655721249
1045,38.135436899001576
1046,70.4019526497299
1047,36.63783060271551
1048,74.74233454392119
1049,36.79749338614671
1050,70.72434585912481
1051,38.202865405877155
1052,71.61987045189925
1053,38.02300370218792
1054,71.50131089101993
1055,38.849733385314686
1056,89.38506761116535
1057,38.393408686419036
1058,72.26660859660798
1059,37.6401774514245
1060,72.48094824932481
1061,37.365536086602354
1062,72.71333000848571
1063,36.9396452478395
1064,77.0967616611465
1065,36.89316112313296
1066,73.14002704439625
1067,36.964241279341984
1068,73.5797554215547
1069,37.41982810587804
1070,73.46199200022942
1071,36.72980951583322
1072,93.25810828509444
1073,36.849480841706296
1074,74.0990375060543
1075,37.16340015965399
1076,73.97749094462273
1077,37.419277184686614
1078,73.77317143510028
1079,36.16794613497015
1080,77.74080523037797
1081,36.25068847798575
1082,74.75773737118726
1083,37.076179171207876
1084,74.85248967415639
1085,36.909670155645244
1086,74.7182656545804
1087,36.05379491288998
1088,95.0056018666138
1089,35.509625275124336
1090,74.16945059831289
1091,35.58471070965712
1092,74.54404889255261
1093,35.19944614624391
1094,74.81624921214845
1095,33.72938824190879
1096,78.67064068661847
1097,33.51611326943318
1098,75.24125473816221
1099,35.13321639647137
1100,76.33590061929185
1101,35.15552226529014
1102,76.64615123507019
1103,34.800696733918386
1104,98.2109958201021
1105,35.41548243488591
1106,77.48324764046123
1107,36.21317504181387
1108,77.9409055630605
1109,36.29347892725707
1110,78.2552685874704
1111,35.77407927357712
1112,79.65345565816165
1113,36.11009080167492
1114,78.94043358634616
1115,36.72909943434368
1116,79.5139488650197
1117,37.080334280855794
1118,80.07263445582494
1119,37.47519208134624
1120,102.09864434771114
1121,37.36504006344947
1122,80.48545791553863
1123,36.8814538024982
1124,80.76935188781908
1125,37.065829459881094
1126,80.8859638099288
1127,36.37516366327618
1128,83.17968732968836
1129,36.84234475439103
1130,82.08796310665446
1131,37.87288485209876
1132,82.07341139963334
1133,38.37818045969782
1134,82.41520304593195
1135,37.121276230404085
1136,104.34015519037405
1137,37.66533357260717
1138,83.13886100522784
1139,38.99599776137614
1140,84.38340182009206
1141,39.74805028828732
1142,84.2095475360617
1143,37.782386280995254
1144,84.42243243735437
1145,38.35604437451112
1146,84.98189274498195
1147,39.78592831348925
1148,85.54443848842182
1149,40.08381240715489
1150,86.50499500242243
1151,39.2326025614965
1152,108.19998105173798
1153,39.469112651224506
1154,59.97196575300548
1155,40.671678840118496
1156,60.4430109636825
1157,40.65458924039408
1158,60.29227149296838
1159,39.2799114836967
1160,79.57363538662807
1161,39.55532490568144
1162,60.67175663051802
1163,40.68378274942894
1164,61.194124137856804
1165,40.71432295328938
1166,61.21107175579985
1167,40.21741545641357
1168,85.7306078365147
1169,40.3053027955838
1170,61.79250219037795
1171,41.165576938956896
1172,62.191115823917
1173,41.262986056548506
1174,61.95748644398442
1175,40.661866992694826
1176,80.88621779094247
1177,40.76402869923056
1178,61.831568823404396
1179,41.64107787010333
1180,62.276924404411375
1181,41.71070466171492
1182,61.91882262373678
1183,41.94205222610402
1184,73.7848566925961
1185,42.28579055719919
1186,62.69909397181076
1187,42.55763258127374
1188,62.84504403084147
1189,42.68591291776007
1190,63.10355361488434
1191,42.273987294474544
1192,70.87420140891834
1193,42.34691882470956
1194,63.773295685722076
1195,43.24630122252594
1196,64.5046157300701
1197,42.829623037726485
1198,64.28262990335865
1199,41.64448439863793
1200,80.35425053483279
1201,41.84435325882027
1202,64.18834569139325
1203,42.91392839085985
1204,64.77267282530237
1205,44.789544338586715
1206,64.31827857273382
1207,42.11482119968821
1208,64.4887108212347
1209,42.393528566189744
1210,64.84970422106319
1211,44.49509667817498
1212,65.43564810849311
1213,44.54065606273179
1214,65.80073580615431
1215,42.91122861966667
1216,95.03540016356052
1217,42.90489082982242
1218,65.66676279538459
1219,44.31629282727337
1220,65.84869614525293
1221,44.216183948458124
1222,65.63956914398968
1223,42.24155507827789
1224,86.47109690083609
1225,42.44016967554137
1226,64.28989111234549
1227,44.78758421990156
1228,64.42313372857703
1229,44.26299458528666
1230,64.27065955864401
1231,42.72875818871537
1232,95.50962366025178
1233,43.199441711313554
1234,64.85194806930022
1235,44.71636896301011
1236,65.36993026117501
1237,44.617076906206265
1238,64.98732395121958
1239,43.37180903305734
1240,86.71660469098212
1241,43.39234249049514
1242,66.60200722931712
1243,44.83563337308171
1244,66.82515671158154
1245,45.16326487238445
1246,67.3978427161655
1247,45.45406165296228
1248,99.75867466120407
1249,45.46847953252594
1250,66.28927634652655
1251,45.29585484594852
1252,66.56969763443921
1253,45.316790250389595
1254,66.65545623553297
1255,44.49423452770178
1256,88.8971341158346
1257,44.87801855932337
1258,67.38323640337207
1259,45.411548361202584
1260,67.8632506387102
1261,45.8189637998901
1262,67.09977041268428
1263,44.65143362898965
1264,101.5103655575331
1265,44.81335408806198
1266,67.52674558772141
1267,45.25731282210066
1268,67.72092422008565
1269,45.54223284185388
1270,67.59747413740617
1271,44.16982484894391
1272,92.66410010536309
1273,44.47650212290472
1274,67.76703306972273
1275,45.324670133372
1276,68.55065303743798
1277,45.33267365333602
1278,68.67819430292806
1279,44.726847343401765
1280,106.18001240356774
1281,47.540571424278994
1282,70.81885168019274
1283,47.88899819717224
1284,71.73172234772389
1285,47.952135805494194
1286,71.54589198572506
1287,47.342354368535524
1288,65.2334295019281
1289,47.3838132904008
1290,71.33792811398685
1291,48.841042961247084
1292,72.89985916109057
1293,48.90109287273513
1294,73.17507540513922
1295,48.344598108200834
1296,92.26145591112575
1297,48.77929824420272
1298,73.45053647471603
1299,50.061133980369014
1300,74.69731541805352
1301,50.130467913056805
1302,74.3142448243765
1303,49.515731493172076
1304,66.53064566371363
1305,49.25574483335728
1306,74.96869418657845
1307,50.72694907215807
1308,75.82902334361592
1309,51.323157726832314
1310,76.48894058889067
1311,51.688528129006016
1312,95.95368084190056
1313,51.19415024289297
1314,75.84687716077411
1315,51.50982985227287
1316,76.4939062606936
1317,51.534522004739735
1318,77.17718786995808
1319,50.47124526133847
1320,65.71207535501023
1321,50.28287946094456
1322,77.89294206519908
1323,52.25073198681563
1324,78.21296522152115
1325,52.55615788903543
1326,77.66950010623786
1327,50.91480252062426
1328,105.34327018894989
1329,51.181206024203874
1330,77.87016403374037
1331,52.9460418676252
1332,78.32237109955888
1333,53.49264152431115
1334,78.3405819744369
1335,50.9337743762053
1336,88.66473054848936
1337,51.255121237105776
1338,78.75214024470134
