N,TFLOPS
770,45.84011341222264
771,35.359030794095375
772,46.15069872945071
773,35.52419964735259
774,45.41655256476324
775,35.50244439530881
776,49.255368445877885
777,35.626379028649275
778,46.45191799294857
779,36.03772482553696
780,45.820747825351326
781,36.22658153166503
782,46.41539202795225
783,36.428402827525666
784,53.378953215923715
785,36.05553692440529
786,45.77317245227074
787,35.56383096830007
788,45.54046266679345
789,36.03338070639086
790,45.81465614530555
791,36.090696904963515
792,52.176968772689314
793,37.153490284844295
794,46.14363814208066
795,37.20743363697673
796,47.000617315097045
797,37.52521250717915
798,46.34156364408131
799,37.675925758470164
800,62.57389738852477
801,37.803059163052865
802,46.59759287515234
803,37.64127271338893
804,47.41712479107751
805,37.77903283294414
806,47.24246808312875
807,37.534972397685415
808,56.91764895246681
809,37.93231312068643
810,47.43414474914449
811,38.176864907593064
812,47.421623573379044
813,38.57559891825779
814,47.70354703424991
815,39.04359176230097
816,56.800937302429475
817,39.70597568281292
818,48.2210234857568
819,39.86369736626986
820,47.97812261108671
821,39.960314223506174
822,48.16774043128075
823,39.840170991414865
824,58.188599222978226
825,40.05973465477394
826,47.843961165680135
827,39.95956921486737
828,48.85915107719029
829,39.90311254942766
830,48.233424709076004
831,40.27910621096243
832,67.57385111306242
833,38.9132182091093
834,49.32292990985067
835,39.170319839863396
836,49.62668991074518
837,39.468391024781134
838,50.41343150718204
839,39.397161464974985
840,58.655717234588536
841,39.46869591816377
842,49.85892825860592
843,40.290471413532266
844,50.16349521209359
845,40.24052620189124
846,50.46952396677295
847,40.15859391823161
848,68.00266480040747
849,40.03177685681102
850,50.71613515630414
851,40.62463467598195
852,51.16538254021612
853,40.43375791831409
854,50.96254239937073
855,40.81376410326067
856,61.73956937766256
857,40.9468188185876
858,51.88861041606575
859,41.04800167473081
860,51.89227601413092
861,41.530826681562516
862,52.17539469759081
863,41.76190798446567
864,72.40182910923092
865,42.14451831755617
866,52.04692773371921
867,42.480726024599605
868,51.407539417272915
869,42.55423385034818
870,52.529551414594856
871,41.907305261134226
872,64.947885771981
873,42.303069741779666
874,52.762587262049095
875,42.461012387704635
876,53.04262120757039
877,42.988042313024565
878,52.91956233648098
879,42.82081429738897
880,75.48563835225713
881,43.24255265736081
882,53.04964725443869
883,43.40386800270193
884,53.9075366989296
885,43.191786598619714
886,53.7960805705546
887,43.34063200883242
888,67.74458891842052
889,43.75970709396738
890,52.983562646310716
891,42.53715133204371
892,54.47267772990489
893,42.8234910860467
894,53.88243372631307
895,43.3212845539373
896,89.07774927378928
897,45.951939159907226
898,58.9306330468889
899,45.88079941813642
900,59.32617043781838
901,45.91762053013441
902,59.01820686719061
903,45.679226866662844
904,73.98085360325157
905,45.707687708786956
906,59.28194966045096
907,46.22122603268709
908,59.76289064965414
909,46.524644848279145
910,59.28801416246482
911,46.32248995458472
912,79.07579747081891
913,46.781386158656
914,58.1346321862691
915,45.9724614379221
916,59.64656702444936
917,46.66113256775757
918,58.953501980347
919,47.39747666659732
920,78.16427242849949
921,46.68869774220185
922,57.90601568059679
923,47.453703607014994
924,58.39762536035369
925,47.607157424120615
926,57.87418371627056
927,47.49193038363779
928,84.89521703738905
929,47.73656046754466
930,58.52260666831936
931,47.511958515828454
932,58.93712568342323
933,48.0328118643684
934,58.07179721903825
935,48.58785166521153
936,81.54822057584522
937,48.576092570606
938,58.5662770745998
939,48.35644409560135
940,59.50675817895587
941,48.769446857790506
942,58.61085701104511
943,48.46777770148243
944,85.21721031355482
945,49.68900622614953
946,58.28754587471325
947,48.98887110042329
948,59.74553868907908
949,49.17354303028063
950,58.62221266762148
951,48.52875701130295
952,83.50636405175933
953,50.12350656769544
954,58.78057348187708
955,49.6477161671367
956,59.847540981310075
957,49.83102611859365
958,59.13036873687396
959,49.258385975538694
960,98.36996137399663
961,53.10244412315464
962,63.566290881595116
963,52.941427798343895
964,64.24237838560306
965,53.496375753098086
966,63.936371632318796
967,53.05684984744977
968,84.72046639651484
969,52.66522141554843
970,64.61805046256137
971,53.706211986219365
972,64.63342348577112
973,53.73162782890019
974,65.31960895841199
975,53.38432900586735
976,90.60419859027213
977,54.19531577319379
978,64.854179688314
979,54.42004795900746
980,65.79224875568246
981,54.70592083458632
982,65.4337244226463
983,54.94419441326551
984,87.20134128934666
985,54.7618839579
986,66.3315211925747
987,55.370941071669435
988,66.73738593871182
989,55.77623549995845
990,66.90267019005881
991,55.584400836908664
992,98.5447773007665
993,56.15853792609856
994,66.47327150420608
995,56.33942011346925
996,67.2773459376313
997,56.58960335378129
998,65.87722210112442
999,56.29973901824951
1000,90.03092799428616
1001,57.18398460530293
1002,66.1344471515893
1003,57.068261336317775
1004,66.38951403406412
1005,55.80640657227593
1006,65.56252202972263
1007,57.47532968382068
1008,98.88543686573114
1009,57.96099217013859
1010,65.22731701225548
1011,58.466583719052
1012,66.2862119965246
1013,58.25812653333573
1014,65.80181552565132
1015,58.13408614559519
1016,90.52008360415643
1017,58.7380909867183
1018,65.75892046562977
1019,59.07709259358997
1020,66.83416087595391
1021,59.129568424085726
1022,66.95778508684774
1023,59.64344581790763
1024,110.58383208371681
1025,41.558645964625626
1026,56.22319599236206
1027,41.17998817452029
1028,55.28051364785934
1029,41.08827697622062
1030,54.809364342998734
1031,39.878026899975495
1032,64.81808050239611
1033,40.20937785843052
1034,53.91857896785574
1035,41.22209948509823
1036,54.31811852958517
1037,41.30775487525199
1038,53.19326998687016
1039,40.32996655826412
1040,71.75567359443028
1041,40.340629442746696
1042,52.307377477012565
1043,41.374403712097916
1044,53.092106521077845
1045,41.52271416306696
1046,52.741596741140185
1047,41.03490883882225
1048,65.88710197483438
1049,41.29683053042215
1050,52.14893696069355
1051,41.69117574229048
1052,52.39844736702517
1053,41.957713129846915
1054,52.04381849904372
1055,42.34734078273228
1056,83.66557822231736
1057,42.04855907977874
1058,52.25815702665804
1059,42.25357003558184
1060,52.50859187628812
1061,42.07578871040626
1062,52.158107981492115
1063,41.94992672611874
1064,65.86285684332795
1065,41.97730442683049
1066,52.726473882499086
1067,41.939315854803866
1068,53.03354630251766
1069,42.43268135395667
1070,52.974367807608644
1071,41.87004152459351
1072,75.28878249214331
1073,41.30742916361505
1074,52.934300572352704
1075,41.69513242452305
1076,53.03086131901351
1077,41.928715676667615
1078,52.1473660488577
1079,41.29990494313279
1080,65.5929802020871
1081,42.656947806848684
1082,52.946167679263816
1083,43.08890290668201
1084,53.26977988709132
1085,42.97431143596203
1086,52.49555027840362
1087,42.44447638720891
1088,92.35668789394764
1089,41.32893819211793
1090,52.749043005149105
1091,42.020269781867896
1092,53.5221179540276
1093,42.37308110219619
1094,53.01792422470736
1095,42.078799901136264
1096,67.34722541399734
1097,41.50962254245978
1098,52.792629009806625
1099,42.433948145397544
1100,53.80628031326857
1101,42.5619630151754
1102,53.674415796414415
1103,42.880153767451795
1104,75.34315640733028
1105,43.457141047795155
1106,54.451789218114
1107,43.82057962829328
1108,54.98857454842792
1109,43.73329336849838
1110,54.879988884587796
1111,43.31351537184603
1112,68.19967765680526
1113,44.399884745191265
1114,55.8766218650103
1115,45.07554992318574
1116,56.10779908786959
1117,45.66619426476569
1118,56.06967231693589
1119,46.35929636753565
1120,86.47332586363626
1121,46.75523773445115
1122,56.40152195658686
1123,46.6456437363061
1124,57.124175575056306
1125,46.934623316475076
1126,57.21601398487832
1127,47.51667945659241
1128,69.6786864673234
1129,47.37513945734941
1130,57.61590839221973
1131,47.62606336180775
1132,57.85648304077111
1133,48.44752757154532
1134,57.191177416699674
1135,47.69861085009932
1136,78.92044000051334
1137,48.26342021026494
1138,57.56223354757582
1139,48.496694979319905
1140,58.49110316655357
1141,49.3322276252828
1142,58.41035943759288
1143,48.87200559923475
1144,68.81959162727976
1145,48.85452339538409
1146,58.80693663021599
1147,49.574811245716276
1148,58.83614536799722
1149,49.511540807747565
1150,59.29799740272363
1151,49.52469163763162
1152,94.68299763199134
1153,59.040694549317365
1154,58.84020689848094
1155,59.21753870579522
1156,59.86523581403662
1157,58.749940271466436
1158,59.439849184323315
1159,59.53062281067137
1160,73.04544505668404
1161,57.35173745016424
1162,59.130391515158735
1163,59.076527781855646
1164,59.85403902725743
1165,59.14645961403069
1166,59.70704472184076
1167,59.58010773384513
1168,99.87728390763507
1169,45.82588884131841
1170,60.54392584160383
1171,60.079367329555986
1172,61.06925302528421
1173,60.22708743387646
1174,60.40370760296859
1175,59.97289546584116
1176,70.24067995396663
1177,60.64197409153719
1178,60.427591338523726
1179,60.524876560294985
1180,61.607888591212834
1181,61.32891014852499
1182,61.35977023728867
1183,60.694581475218186
1184,103.64110688880096
1185,61.67113314406977
1186,62.46313093268427
1187,61.91787557896254
1188,62.79386230293184
1189,62.0264146974852
1190,62.4415721359879
1191,62.26318473953541
1192,69.88576809193637
1193,62.04240870462458
1194,63.00569451828851
1195,62.664180506279585
1196,64.24152679405748
1197,62.941196010132415
1198,63.89115256241107
1199,63.127704898482634
1200,101.91557795607035
1201,63.59590325776717
1202,64.47203511259302
1203,63.83373413253584
1204,65.58727768771475
1205,63.95583758245651
1206,64.0647183301928
1207,64.01697809330959
1208,69.77286990122256
1209,64.12524331032078
1210,65.1839733057043
1211,64.28790189152066
1212,66.51626572221178
1213,64.58384953531058
1214,66.31282275554553
1215,65.04756681213904
1216,107.65026832880535
1217,63.92710082407876
1218,66.83436618575006
1219,63.676104506044936
1220,67.40649984136628
1221,63.17928857043569
1222,66.27447653764554
1223,63.20543966984688
1224,68.05821501727856
1225,63.36942870126275
1226,67.51464989270146
1227,63.3111010751564
1228,68.23376715810618
1229,62.995439366786364
1230,68.01089302835291
1231,63.062540444140375
1232,110.25389250409997
1233,62.977143729460806
1234,68.9013435912233
1235,62.92481869404989
1236,69.55256437231563
1237,63.079302681225236
1238,68.99741434010379
1239,63.23942489801271
1240,69.42650231254436
1241,62.536185598902875
1242,69.1550493106877
1243,63.11628679656235
1244,70.34319218967853
1245,63.230687604291084
1246,70.1144621153382
1247,63.07466180524009
1248,114.04104126472444
1249,63.37216039656749
1250,70.66920225462944
1251,63.41859394653575
1252,71.79404346050039
1253,64.0711634883749
1254,71.3403896120585
1255,64.10287066385962
1256,71.05288249661085
1257,64.08583108408324
1258,71.87253236276412
1259,64.16844166515237
1260,72.95761874275131
1261,64.5900746431423
1262,72.48213368631944
1263,64.15551736717254
1264,109.54692988672628
1265,64.41440692237457
1266,73.31114225465988
1267,64.72958887247053
1268,74.17092540709922
1269,64.54379431371542
1270,73.341414070592
1271,64.66076883498853
1272,70.84810245312207
1273,64.85159565745876
1274,73.23546807065631
1275,65.38300740432736
1276,74.92479205633745
1277,65.55881846027607
1278,74.53696492420826
1279,65.571784689598
1280,119.51635039375677
1281,72.46547122439576
1282,88.45526058771374
1283,72.05184030622367
1284,88.70409733628853
1285,72.05412180261408
1286,87.51534432242042
1287,72.14571725629227
1288,68.55288176527023
1289,71.98112392753085
1290,87.67936392217912
1291,71.76970276907686
1292,87.83882239132086
1293,72.42524428053137
1294,87.22635809970348
1295,72.61774768833773
1296,79.87828456191741
1297,72.76083409372906
1298,87.14735128337975
1299,72.95820469201331
1300,87.58326966055498
1301,73.51078045097825
1302,87.13190315411549
1303,73.77630984975686
1304,69.47443597197609
1305,73.75831059398365
1306,87.36988751592554
1307,74.28582416463607
1308,86.47728220465791
1309,74.19592433300917
1310,86.7669405196794
1311,74.43828953935117
1312,94.9422327526604
1313,74.89190256615136
1314,86.02691222299903
1315,75.0957740450659
1316,86.72642814577219
1317,75.06366326989658
1318,86.11154728527256
1319,75.40056793453871
1320,69.73434079315619
1321,75.58030028065004
1322,86.04651593939333
1323,75.89399027402864
1324,86.18605364743031
1325,75.67652199547038
1326,86.08226980406067
1327,76.17986181864742
1328,81.31592494188872
1329,76.36167226274549
1330,86.34934196318125
1331,76.90392277119453
1332,87.01826885968933
1333,77.31749551673293
1334,85.2176722585282
1335,77.21772480136626
1336,70.13439278275062
1337,77.07828441982241
1338,86.73091157142231
